"Statistischer Bezirk";"Stadtteil zus.";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtbezirk/Ortschaft";"Stadtraum";"Bautätigkeit - Art";"Fertigstellungsjahr";"Gebäudeart";"Anzahl Gebäude";"Wohnungen gesamt"
"945  Dölzschen";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"945  Dölzschen";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2016";"Mehrfamilienhaus";20;136
"945  Dölzschen";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2017";"Eigenheim";2;3
"945  Dölzschen";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2017";"Mehrfamilienhaus";1;6
"945  Dölzschen";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2018";"Eigenheim";2;2
"945  Dölzschen";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"unbekannt";"Eigenheim";4;5
"945  Dölzschen";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"unbekannt";"Mehrfamilienhaus";8;43
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1993";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1994";"Eigenheim";5;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1995";"Eigenheim";2;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1995";"Mehrfamilienhaus";2;21
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1996";"Eigenheim";5;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1997";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1997";"Mehrfamilienhaus";4;18
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1997";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1998";"Eigenheim";75;77
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"1999";"Eigenheim";2;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2000";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2001";"Eigenheim";4;5
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2001";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2002";"Eigenheim";1;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2003";"Eigenheim";4;4
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2004";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2004";"Nichtwohngebäude ohne Wohnungen";2;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2005";"Eigenheim";1;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2006";"Eigenheim";2;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2007";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2008";"Eigenheim";8;8
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2009";"Eigenheim";7;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2009";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2010";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2010";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2011";"Eigenheim";9;9
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2012";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2013";"Eigenheim";2;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2014";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2015";"Eigenheim";4;4
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2016";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2017";"Eigenheim";4;4
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2018";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"2018";"Mehrfamilienhaus";1;6
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"unbekannt";"Eigenheim";10;10
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Neubau";"unbekannt";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1993";"Eigenheim";1;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1994";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1995";"Eigenheim";1;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1996";"Eigenheim";5;6
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1996";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1997";"Eigenheim";3;4
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1997";"Mehrfamilienhaus";2;11
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1998";"Eigenheim";1;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1998";"Mehrfamilienhaus";1;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1999";"Eigenheim";3;6
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1999";"Mehrfamilienhaus";1;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"1999";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2000";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2000";"Mehrfamilienhaus";2;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2001";"Eigenheim";2;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2001";"Nichtwohngebäude ohne Wohnungen";1;0
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2002";"Eigenheim";5;12
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2002";"Mehrfamilienhaus";2;10
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2003";"Mehrfamilienhaus";1;10
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2004";"Eigenheim";4;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2004";"Mehrfamilienhaus";2;8
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2005";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2005";"Mehrfamilienhaus";1;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2006";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2006";"Mehrfamilienhaus";1;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2007";"Eigenheim";2;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2009";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2009";"Mehrfamilienhaus";1;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2010";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2011";"Eigenheim";2;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2011";"Mehrfamilienhaus";2;7
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2012";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2012";"Mehrfamilienhaus";1;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2013";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2013";"Mehrfamilienhaus";1;6
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2014";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2014";"Mehrfamilienhaus";2;10
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2015";"Eigenheim";1;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2015";"Mehrfamilienhaus";2;8
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2016";"Eigenheim";3;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2016";"Mehrfamilienhaus";9;53
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2017";"Eigenheim";1;1
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2017";"Mehrfamilienhaus";1;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"2018";"Eigenheim";2;2
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"unbekannt";"Eigenheim";2;3
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"unbekannt";"Mehrfamilienhaus";5;37
"946  Niedergorbitz/Roßthal";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"Umbau";"unbekannt";"Nichtwohngebäude ohne Wohnungen";1;0
"951  Gorbitz-Süd(Amal.-Dietrich-Pl)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1994";"Nichtwohngebäude ohne Wohnungen";1;0
"951  Gorbitz-Süd(Amal.-Dietrich-Pl)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1996";"Nichtwohngebäude ohne Wohnungen";1;0
"951  Gorbitz-Süd(Amal.-Dietrich-Pl)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"1999";"Nichtwohngebäude ohne Wohnungen";1;0
"951  Gorbitz-Süd(Amal.-Dietrich-Pl)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2002";"Mehrfamilienhaus";10;120
"951  Gorbitz-Süd(Amal.-Dietrich-Pl)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2006";"Nichtwohngebäude ohne Wohnungen";1;0
"952  Gorbitz-Süd(Wölfn. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1997";"Nichtwohngebäude ohne Wohnungen";1;0
"952  Gorbitz-Süd(Wölfn. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2002";"Mehrfamilienhaus";24;288
"953  Gorbitz-Süd(Wölfn. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1996";"Mehrfamilienhaus";1;12
"953  Gorbitz-Süd(Wölfn. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"2001";"Mehrfamilienhaus";2;17
"953  Gorbitz-Süd(Wölfn. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"1996";"Mehrfamilienhaus";4;63
"953  Gorbitz-Süd(Wölfn. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2001";"Mehrfamilienhaus";1;12
"953  Gorbitz-Süd(Wölfn. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2002";"Mehrfamilienhaus";10;144
"953  Gorbitz-Süd(Wölfn. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2012";"Nichtwohngebäude ohne Wohnungen";1;0
"953  Gorbitz-Süd(Wölfn. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2018";"Mehrfamilienhaus";4;72
"954  Gorbitz-Süd(Altgorb. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1995";"Nichtwohngebäude mit Wohnungen";1;1
"954  Gorbitz-Süd(Altgorb. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1995";"Nichtwohngebäude ohne Wohnungen";1;0
"954  Gorbitz-Süd(Altgorb. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"2006";"Nichtwohngebäude ohne Wohnungen";1;0
"954  Gorbitz-Süd(Altgorb. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2002";"Nichtwohngebäude ohne Wohnungen";1;0
"954  Gorbitz-Süd(Altgorb. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2007";"Nichtwohngebäude ohne Wohnungen";1;0
"955  Gorbitz-Süd(Altgorb.Ring-Mitt)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2013";"Mehrfamilienhaus";1;12
"956  Gorbitz-Süd(Wilsdr. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"2001";"Nichtwohngebäude ohne Wohnungen";1;0
"956  Gorbitz-Süd(Wilsdr. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2012";"Mehrfamilienhaus";4;22
"956  Gorbitz-Süd(Wilsdr. Ring-Ost)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"957  Gorbitz-Süd(Wilsdr. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"unbekannt";"Eigenheim";1;1
"957  Gorbitz-Süd(Wilsdr. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2004";"Mehrfamilienhaus";7;161
"957  Gorbitz-Süd(Wilsdr. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"2006";"Mehrfamilienhaus";10;120
"957  Gorbitz-Süd(Wilsdr. Ring-West)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Umbau";"unbekannt";"Mehrfamilienhaus";1;3
"958  Gorbitz-Süd(Schreberstr)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1992";"Nichtwohngebäude ohne Wohnungen";1;0
"958  Gorbitz-Süd(Schreberstr)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1993";"Nichtwohngebäude ohne Wohnungen";2;0
"958  Gorbitz-Süd(Schreberstr)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1994";"Eigenheim";1;1
"958  Gorbitz-Süd(Schreberstr)";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"Neubau";"1995";"Nichtwohngebäude ohne Wohnungen";3;0
